BIOME_NAME,District,Is Monitor,Name,State,Year Spp,calculated,nci
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,10460,ANDHRA_PRADESH,2022_coconut,0.2732310526,26.19042206
Tropical & Subtropical Dry Broadleaf Forests,Eluru,No,20683,ANDHRA_PRADESH,2022_coconut,0.2733427776,-12.9099865
Tropical & Subtropical Dry Broadleaf Forests,Eluru,No,20768,ANDHRA_PRADESH,2022_coconut,0.1924744195,-83.60895538
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,14621,ANDHRA_PRADESH,2022_coconut,0.4197577805,-49.37861252
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,19291,ANDHRA_PRADESH,2022_coconut,0.6728872058,-25.93751717
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,33580,ANDHRA_PRADESH,2022_coconut,0.5191145327,-25.93751717
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,12212,ANDHRA_PRADESH,2022_coconut,4.640612641,-15.91773605
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,33785,ANDHRA_PRADESH,2023_Oil Palm,0.6226121091,107.8663712
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,33000,ANDHRA_PRADESH,2023_Oil Palm,0.8708947755,2.76394248
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,33774,ANDHRA_PRADESH,2023_Oil Palm,0.7066930977,48.19042969
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,34116,ANDHRA_PRADESH,2023_Oil Palm,1.300436302,-51.44285202
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,11721,ANDHRA_PRADESH,2023_Oil Palm,1.099003248,-44.10949326
Tropical & Subtropical Moist Broadleaf Forests,Eluru,Yes,33588,ANDHRA_PRADESH,2023_Oil Palm,0.636008341,-39.93394089
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,32920,ANDHRA_PRADESH,2023_Oil Palm,0.45034992,28.91214943
Tropical & Subtropical Moist Broadleaf Forests,Eluru,Yes,33147,ANDHRA_PRADESH,2023_Oil Palm,2.525935421,78.87417603
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,33170,ANDHRA_PRADESH,2023_Oil Palm,1.072724834,67.87417603
Tropical & Subtropical Moist Broadleaf Forests,Eluru,No,34313,ANDHRA_PRADESH,2023_Oil Palm,0.8904122946,53.20750427
Tropical & Subtropical Dry Broadleaf Forests,Eluru,No,33007,ANDHRA_PRADESH,2023_mango,0.2703359577,-8.996378899
Tropical & Subtropical Dry Broadleaf Forests,Guntur,No,11385,ANDHRA_PRADESH,2021_guava,0.4325767788,55.93287659
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63452,TELANGANA,2022_Oil Palm,0.8658083539,-214.1480255
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63567,TELANGANA,2022_Oil Palm,2.320824029,-166.7812042
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63573,TELANGANA,2022_Oil Palm,1.520290666,-211.3686218
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,64079,TELANGANA,2022_Oil Palm,0.8261440678,-207.7019501
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63511,TELANGANA,2022_mango,1.057507587,-215.0352783
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,64075,TELANGANA,2022_mango,0.3558911544,-211.3686066
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63449,TELANGANA,2023_Oil Palm,0.7988272093,-231.6000824
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63450,TELANGANA,2023_Oil Palm,0.5665457185,-231.6000824
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63679,TELANGANA,2023_Oil Palm,0.5818987741,-231.6000824
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63726,TELANGANA,2023_Oil Palm,1.433583166,-211.3686218
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63816,TELANGANA,2023_Oil Palm,0.3809614369,-211.3686218
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63817,TELANGANA,2023_Oil Palm,0.7676080281,-211.3686218
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,63822,TELANGANA,2023_Oil Palm,0.752861618,-231.6000824
Tropical & Subtropical Dry Broadleaf Forests,Jangoan,No,64014,TELANGANA,2023_Oil Palm,2.651093585,-224.9303131
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20623,ANDHRA_PRADESH,"2020_coconut,2020_mango",0.09297169851,115.0005875
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20725,ANDHRA_PRADESH,2023_coconut,0.2696221609,261.6672668
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,21779,ANDHRA_PRADESH,2023_coconut,0.21458956,188.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,24175,ANDHRA_PRADESH,"2021_coconut,2021_cashew",0.1545275582,100.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20194,ANDHRA_PRADESH,"2022_coconut,2022_cashew",0.1641289213,126.0005798
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20202,ANDHRA_PRADESH,"2022_coconut,2022_cashew",0.4689758383,126.0005798
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19965,ANDHRA_PRADESH,2023_coconut,0.4960175835,228.6672516
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20128,ANDHRA_PRADESH,"2021_cashew,2021_coconut",0.5258624038,137.0005646
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,24174,ANDHRA_PRADESH,"2021_coconut,2021_cashew",0.2600513662,100.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,30473,ANDHRA_PRADESH,"2021_coconut,2021_cashew",0.3871732854,100.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20600,ANDHRA_PRADESH,2020_cashew,0.4651433564,68.15485382
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,7474,ANDHRA_PRADESH,2020_cashew,0.318505893,171.4720612
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20601,ANDHRA_PRADESH,2021_cashew,0.2630182635,68.15485382
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20218,ANDHRA_PRADESH,2021_cashew,0.3265243302,100.3339157
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,30432,ANDHRA_PRADESH,2021_coconut,0.1839975293,145.1548615
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,30601,ANDHRA_PRADESH,2021_coconut,0.1675029177,166.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,30439,ANDHRA_PRADESH,2021_coconut,0.4713091575,49.82152176
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,21785,ANDHRA_PRADESH,2021_coconut,0.2041523397,173.6672363
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,21786,ANDHRA_PRADESH,2021_coconut,0.1425840364,173.6672363
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,21788,ANDHRA_PRADESH,2021_coconut,0.1095691478,173.6672363
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,24172,ANDHRA_PRADESH,2021_coconut,0.2110900251,100.3339081
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20110,ANDHRA_PRADESH,2021_coconut,0.8006678195,137.0005646
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,8004,ANDHRA_PRADESH,2022_cashew,0.6402149761,131.1387329
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,7710,ANDHRA_PRADESH,2022_cashew,0.2756823648,142.1387329
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,21449,ANDHRA_PRADESH,2022_coconut,0.2113552886,137.0005798
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20776,ANDHRA_PRADESH,2022_coconut,0.107481907,137.0005798
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19966,ANDHRA_PRADESH,2022_coconut,0.09859225151,228.6672516
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19828,ANDHRA_PRADESH,2022_coconut,0.248552809,148.0005646
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19919,ANDHRA_PRADESH,2022_coconut,0.8736405364,184.6672363
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19974,ANDHRA_PRADESH,2022_coconut,0.2523601292,228.6672516
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,20775,ANDHRA_PRADESH,2022_coconut,0.3962498621,137.0005798
Tropical & Subtropical Moist Broadleaf Forests,Kakinada,No,19958,ANDHRA_PRADESH,2022_coconut,0.8515493596,228.6672516
Tropical & Subtropical Dry Broadleaf Forests,Khammam,No,11531,ANDHRA_PRADESH,2022_GUAVA,0.7997050747,184.2039185
Tropical & Subtropical Moist Broadleaf Forests,Kumurambheem Asifabad,No,63524,TELANGANA,2023_Oil Palm,1.120058061,-110.0354004
Tropical & Subtropical Moist Broadleaf Forests,Kumurambheem Asifabad,No,63732,TELANGANA,2023_Oil Palm,1.678249299,-106.3687363
Tropical & Subtropical Moist Broadleaf Forests,Kumurambheem Asifabad,No,64009,TELANGANA,2023_Oil Palm,0.7053584282,-88.03540802
Tropical & Subtropical Moist Broadleaf Forests,Kumurambheem Asifabad,No,64084,TELANGANA,2023_Oil Palm,0.8043772203,-106.3687439
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62394,ANDHRA_PRADESH,2023_teak,1.096171734,-53.78211594
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62401,ANDHRA_PRADESH,2022_custardapple,0.986580433,-53.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62521,ANDHRA_PRADESH,2023_custardapple,0.2101913127,-64.78211212
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62589,ANDHRA_PRADESH,2022_sapota,0.8144562338,-61.115448
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62807,ANDHRA_PRADESH,2022_custardapple,1.003026184,-53.78210831
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62809,ANDHRA_PRADESH,2023_custardapple,1.129142536,-42.78211594
Deserts & Xeric Shrublands,Kurnool,No,34479,ANDHRA_PRADESH,2023_coconut,1.46499253,-181.5160675
Deserts & Xeric Shrublands,Kurnool,No,34030,ANDHRA_PRADESH,2020_POMEGRANATE,1.340420679,-223.984726
Deserts & Xeric Shrublands,Kurnool,No,34034,ANDHRA_PRADESH,2021_REDSANDERS,0.8809637155,-223.984726
Deserts & Xeric Shrublands,Kurnool,No,34088,ANDHRA_PRADESH,2020_MANGO,3.657782201,-220.3180542
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33031,ANDHRA_PRADESH,2021_pomegranate,1.603958445,-219.4513855
Deserts & Xeric Shrublands,Kurnool,No,33716,ANDHRA_PRADESH,2022_pomegranate,1.053256898,-227.6513824
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33825,ANDHRA_PRADESH,"2020_guava,2020_coconut",0.4221697065,115.8686295
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33652,ANDHRA_PRADESH,2021_pomegranate,1.602674965,-170.2483521
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,32990,ANDHRA_PRADESH,2020_POMEGRANATE,1.718060483,-159.2483673
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33649,ANDHRA_PRADESH,2023_POMEGRANATE,1.845791548,-68.44877625
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33651,ANDHRA_PRADESH,2021_POMEGRANATE,0.5212628897,-170.2483521
Deserts & Xeric Shrublands,Kurnool,No,33823,ANDHRA_PRADESH,2021_GUAVA,1.280331059,-219.4513855
Deserts & Xeric Shrublands,Kurnool,No,34019,ANDHRA_PRADESH,2020_SAPOTA,0.4855505764,-204.7847137
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34430,ANDHRA_PRADESH,2023_COCONUT,1.22873877,-125.1957092
Deserts & Xeric Shrublands,Kurnool,No,33836,ANDHRA_PRADESH,2020_MANGO,0.8313420844,-215.7847137
Deserts & Xeric Shrublands,Kurnool,No,34017,ANDHRA_PRADESH,"2020_redsanders,2020_mango",1.639043911,-212.1180573
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33643,ANDHRA_PRADESH,2021_custardapple,1.580975462,-134.8671875
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33645,ANDHRA_PRADESH,2020_custardapple,2.685805759,-134.8671875
Deserts & Xeric Shrublands,Kurnool,No,33997,ANDHRA_PRADESH,2023_jackfruit,1.321820061,-198.1950989
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33945,ANDHRA_PRADESH,2022_POMEGRANATE,1.032781534,-134.8671875
Deserts & Xeric Shrublands,Kurnool,No,34013,ANDHRA_PRADESH,2021_SANDALWOOD,1.121927918,-201.8617706
Deserts & Xeric Shrublands,Kurnool,No,34015,ANDHRA_PRADESH,2021_SANDALWOOD,1.153097859,-198.1950989
Deserts & Xeric Shrublands,Kurnool,Yes,34447,ANDHRA_PRADESH,2022_Sweet Lime,0.7347440584,-296.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34648,ANDHRA_PRADESH,2020_jamun,1.316072016,33.17388916
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34484,ANDHRA_PRADESH,2023_pomegranate,0.6384030661,-100.3730545
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34121,ANDHRA_PRADESH,"2022_mango,2022_redsanders",2.600909005,-139.1594391
Deserts & Xeric Shrublands,Kurnool,No,34691,ANDHRA_PRADESH,2020_Oil Palm,0.4373861967,-260.2655029
Deserts & Xeric Shrublands,Kurnool,No,34459,ANDHRA_PRADESH,2020_SWEET ORANGE,0.6541017151,-296.7271729
Deserts & Xeric Shrublands,Kurnool,Yes,34460,ANDHRA_PRADESH,2020_SWEET ORANGE,0.8044569822,-329.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34600,ANDHRA_PRADESH,2020_SWEET ORANGE,0.5154030268,-85.70638275
Deserts & Xeric Shrublands,Kurnool,No,34687,ANDHRA_PRADESH,2020_SWEET ORANGE,1.569503495,-280.3651123
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34192,ANDHRA_PRADESH,2020_guava,0.7058856951,-27.13137245
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34126,ANDHRA_PRADESH,2020_mango,0.4406751133,-16.69897652
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34131,ANDHRA_PRADESH,2020_mango,0.3817701209,-43.82611465
Deserts & Xeric Shrublands,Kurnool,No,34461,ANDHRA_PRADESH,2020_sweet orange,1.184162674,-329.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34589,ANDHRA_PRADESH,2020_sweet orange,1.194424251,-78.3730545
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34652,ANDHRA_PRADESH,2020_sweet orange,0.7815858271,-100.3730545
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34386,ANDHRA_PRADESH,2020_sweet orange,0.4398286378,-68.03231049
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34766,ANDHRA_PRADESH,2020_sweet orange,0.7369313822,-96.70639801
Deserts & Xeric Shrublands,Kurnool,No,34018,ANDHRA_PRADESH,2021_ACID LIME,2.66732334,-215.7847137
Deserts & Xeric Shrublands,Kurnool,No,33833,ANDHRA_PRADESH,2021_MANGO,1.960884425,-212.1180573
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34106,ANDHRA_PRADESH,2021_MANGO,0.8777533014,-225.8533936
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34118,ANDHRA_PRADESH,2021_MANGO,0.34826321,-225.8533936
Deserts & Xeric Shrublands,Kurnool,No,34448,ANDHRA_PRADESH,2021_SWEET ORANGE,0.661874313,-306.4536743
Deserts & Xeric Shrublands,Kurnool,No,34478,ANDHRA_PRADESH,2021_SWEET ORANGE,0.6421944166,-306.4536743
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34491,ANDHRA_PRADESH,2021_SWEET ORANGE,0.8122245371,-82.03973389
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62411,ANDHRA_PRADESH,2021_guava,1.076819767,-53.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62986,ANDHRA_PRADESH,2021_guava,0.7552852612,-53.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34098,ANDHRA_PRADESH,2021_mango,0.6228379363,-16.69897652
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34135,ANDHRA_PRADESH,2021_mango,0.200154326,-16.69897652
Deserts & Xeric Shrublands,Kurnool,No,62429,ANDHRA_PRADESH,2021_sweet lime,1.482498805,-269.4841003
Deserts & Xeric Shrublands,Kurnool,No,34451,ANDHRA_PRADESH,2021_sweet lime,1.724072519,-307.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,61336,ANDHRA_PRADESH,2021_sweet orange,0.6404231203,-63.70640182
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,63571,ANDHRA_PRADESH,2021_sweet orange,1.285277729,-53.78211594
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,63572,ANDHRA_PRADESH,2021_sweet orange,2.248433496,-53.78211594
Deserts & Xeric Shrublands,Kurnool,No,34452,ANDHRA_PRADESH,2021_sweet orange,1.670846897,-329.7271729
Deserts & Xeric Shrublands,Kurnool,No,34466,ANDHRA_PRADESH,2021_sweet orange,1.035457251,-329.7271729
Deserts & Xeric Shrublands,Kurnool,No,34476,ANDHRA_PRADESH,2021_sweet orange,1.244483731,-296.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34119,ANDHRA_PRADESH,2021_sweet orange,1.382657399,-125.1957092
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34123,ANDHRA_PRADESH,2021_sweet orange,0.3229276479,-68.03231049
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34423,ANDHRA_PRADESH,2021_sweet orange,1.036656214,13.29359818
Deserts & Xeric Shrublands,Kurnool,No,34458,ANDHRA_PRADESH,2022_SWEET ORANGE,1.119987204,-329.7271729
Deserts & Xeric Shrublands,Kurnool,No,34474,ANDHRA_PRADESH,2022_SWEET ORANGE,0.9197773421,-306.4536743
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34515,ANDHRA_PRADESH,2022_SWEET ORANGE,1.1182096,-125.1957092
Deserts & Xeric Shrublands,Kurnool,No,34482,ANDHRA_PRADESH,2022_Silver Oak,0.4500047395,-306.4536743
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62393,ANDHRA_PRADESH,2022_guava,1.233827514,-46.44878387
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62398,ANDHRA_PRADESH,2022_guava,1.568692228,-57.44878769
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62399,ANDHRA_PRADESH,2022_guava,0.4256890879,-53.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62410,ANDHRA_PRADESH,2022_guava,0.4544455146,-64.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62587,ANDHRA_PRADESH,2022_guava,0.3130999309,-57.44878769
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62818,ANDHRA_PRADESH,2022_guava,0.7988012875,-53.78211594
Deserts & Xeric Shrublands,Kurnool,No,62425,ANDHRA_PRADESH,2022_mango,0.8306562287,-280.3651123
Deserts & Xeric Shrublands,Kurnool,No,62428,ANDHRA_PRADESH,2022_mango,1.396345324,-280.3651428
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62524,ANDHRA_PRADESH,2022_mango,0.3602683495,-46.44877625
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62814,ANDHRA_PRADESH,2022_mango,1.229944426,-53.78211594
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62819,ANDHRA_PRADESH,2022_mango,0.3115500581,-53.78211594
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,63735,ANDHRA_PRADESH,2022_mango,0.7081833377,-64.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34132,ANDHRA_PRADESH,2022_mango,0.160436015,-16.69897652
Deserts & Xeric Shrublands,Kurnool,No,62334,ANDHRA_PRADESH,2022_sweet lime,0.7536617024,-273.1507568
Deserts & Xeric Shrublands,Kurnool,No,62335,ANDHRA_PRADESH,2022_sweet lime,1.01154396,-269.4841003
Deserts & Xeric Shrublands,Kurnool,No,62388,ANDHRA_PRADESH,2022_sweet lime,0.8152106438,-273.1507568
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,61266,ANDHRA_PRADESH,2022_sweet orange,1.128416616,-64.78211975
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,61634,ANDHRA_PRADESH,2022_sweet orange,0.7158077134,-92.66151428
Deserts & Xeric Shrublands,Kurnool,No,34462,ANDHRA_PRADESH,2022_sweet orange,0.8648889713,-329.7271729
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34420,ANDHRA_PRADESH,2022_sweet orange,0.3671340347,-30.70639992
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,33848,ANDHRA_PRADESH,2023_SWEET ORANGE,1.258641277,-131.200531
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,Yes,34593,ANDHRA_PRADESH,2023_SWEET ORANGE,0.6619579183,-49.03973389
Deserts & Xeric Shrublands,Kurnool,No,34582,ANDHRA_PRADESH,2023_SWEET ORANGE,2.475145868,-218.0455933
Deserts & Xeric Shrublands,Kurnool,No,34690,ANDHRA_PRADESH,2023_SWEET ORANGE,1.202885949,-280.3651123
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,Yes,34602,ANDHRA_PRADESH,2023_SWEET ORANGE,0.795464225,-74.70637512
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62396,ANDHRA_PRADESH,2023_guava,0.7266886474,-53.78211594
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62397,ANDHRA_PRADESH,2023_guava,1.583754487,-61.115448
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62405,ANDHRA_PRADESH,2023_guava,0.5985595616,-46.44877625
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62820,ANDHRA_PRADESH,2023_guava,0.4022875539,-57.44878769
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62875,ANDHRA_PRADESH,2023_guava,0.7167881043,-53.78211594
Deserts & Xeric Shrublands,Kurnool,No,61638,ANDHRA_PRADESH,2023_mango,1.435246225,-276.6984558
Deserts & Xeric Shrublands,Kurnool,No,61639,ANDHRA_PRADESH,2023_mango,1.171619359,-280.3651428
Deserts & Xeric Shrublands,Kurnool,No,62231,ANDHRA_PRADESH,2023_mango,0.9228068285,-254.6984711
Deserts & Xeric Shrublands,Kurnool,No,62232,ANDHRA_PRADESH,2023_mango,0.8581029643,-273.0317993
Deserts & Xeric Shrublands,Kurnool,No,62233,ANDHRA_PRADESH,2023_mango,0.6421840341,-254.6984711
Deserts & Xeric Shrublands,Kurnool,No,62238,ANDHRA_PRADESH,2023_mango,0.4784028405,-273.0317993
Deserts & Xeric Shrublands,Kurnool,No,62327,ANDHRA_PRADESH,2023_mango,1.319225679,-280.3651428
Deserts & Xeric Shrublands,Kurnool,No,62333,ANDHRA_PRADESH,2023_mango,0.5293297054,-276.6984558
Deserts & Xeric Shrublands,Kurnool,No,62430,ANDHRA_PRADESH,2023_mango,0.6854627656,-280.3651428
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,62876,ANDHRA_PRADESH,2023_mango,1.074750687,-53.78211594
Deserts & Xeric Shrublands,Kurnool,No,34086,ANDHRA_PRADESH,2023_mango,0.913240823,-227.6513977
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34402,ANDHRA_PRADESH,2023_mango,0.9737827112,-229.5200653
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34108,ANDHRA_PRADESH,2023_mango,0.4110624838,-229.5200653
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34429,ANDHRA_PRADESH,2023_mango,0.3254808766,-236.8533936
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34358,ANDHRA_PRADESH,2023_mango,0.7693306909,-229.5200653
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,61448,ANDHRA_PRADESH,2023_sweet lime,0.3969231103,-57.44878387
Deserts & Xeric Shrublands,Kurnool,No,61701,ANDHRA_PRADESH,2023_sweet lime,0.8410045564,-258.8507996
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,61633,ANDHRA_PRADESH,2023_sweet orange,0.4280455198,-92.66151428
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34596,ANDHRA_PRADESH,2023_sweet orange,0.7634685904,-45.37306595
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34630,ANDHRA_PRADESH,2023_sweet orange,0.5005387352,-74.70637512
Tropical & Subtropical Dry Broadleaf Forests,Kurnool,No,34419,ANDHRA_PRADESH,2023_sweet orange,0.420878231,-19.70639992
Tropical & Subtropical Moist Broadleaf Forests,Mulugu,No,63505,TELANGANA,2022_Oil Palm,1.398647713,-122.6255951
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,19472,ANDHRA_PRADESH,"2022_sandalwood,2022_neem",0.182584613,93.31153107
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,11134,ANDHRA_PRADESH,2022_MANGO,0.7805658015,252.3003998
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,10660,ANDHRA_PRADESH,2021_LEMON,0.3229638365,351.300415
Tropical & Subtropical Dry Broadleaf Forests,NTR,Yes,12145,ANDHRA_PRADESH,2022_MANGO,1.144282611,57.92412186
Tropical & Subtropical Dry Broadleaf Forests,NTR,Yes,13911,ANDHRA_PRADESH,2022_MANGO,0.5846008721,57.92412186
Tropical & Subtropical Dry Broadleaf Forests,NTR,Yes,12531,ANDHRA_PRADESH,2020_MANGO,0.7377203959,24.92414474
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,12276,ANDHRA_PRADESH,"2022_Oil Palm,2022_mango",1.008957177,8.993497849
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,12148,ANDHRA_PRADESH,2022_MANGO,0.4092375206,24.92414474
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,13946,ANDHRA_PRADESH,2020_MANGO,0.718316886,24.92414474
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,18428,ANDHRA_PRADESH,2022_COCONUT,2.726323335,-15.40920544
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,20121,ANDHRA_PRADESH,2022_COCONUT,0.5306591552,-4.409188271
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,20217,ANDHRA_PRADESH,2022_COCONUT,0.6369746428,-0.7425382733
Tropical & Subtropical Moist Broadleaf Forests,NTR,No,20397,ANDHRA_PRADESH,2022_COCONUT,0.8574257882,65.25745392
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,13434,ANDHRA_PRADESH,2022_MANGO,0.2578182552,94.59080505
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,13698,ANDHRA_PRADESH,2021_lemon,0.6128254399,24.92411995
Tropical & Subtropical Dry Broadleaf Forests,NTR,No,11839,ANDHRA_PRADESH,2020_Oil Palm,1.601083167,129.4215546
